2026-04-09T16:06:05.756058Z  INFO semver_analyzer::orchestrator: Running dep repo build command command=source ~/.nvm/nvm.sh && nvm exec "20.11.0" bash -c 'export NODE_ENV=development && yarn install && npx gulp buildPatternfly' worktree=/private/tmp/semver-pipeline-v2/repos/patternfly/.semver-worktrees/v6.4.0
2026-04-09T16:06:06.856721Z  WARN semver_analyzer::orchestrator: Dep repo build failed exit_code=Some(1) stderr=error This project's package.json defines "packageManager": "yarn@4.10.3". However the current global version of Yarn is 1.22.22.

Presence of the "packageManager" field indicates that the project is meant to be used with Corepack, a tool included by default with all official Node.js distributions starting from 16.9 and 14.19.
Corepack must currently be enabled by running corepack enable in your terminal. For more information, check out https://yarnpkg.com/corepack.
2026-04-09T16:06:06.856809Z  INFO semver_analyzer::orchestrator: Created dep repo worktree for CSS extraction dep_repo=/tmp/semver-pipeline-v2/repos/patternfly dep_ref=v6.4.0 worktree=/private/tmp/semver-pipeline-v2/repos/patternfly/.semver-worktrees/v6.4.0
2026-04-09T16:06:06.877152Z  INFO semver_analyzer::orchestrator: Detected removed CSS component blocks between dep-repo versions count=8 blocks=["AppLauncher", "Chip", "ContextSelector", "Dropdown", "LogViewer", "NotificationBadge", "OptionsMenu", "Select"]
2026-04-09T16:06:06.880394Z  INFO semver_analyzer_ts::css_profile: CSS profiles extracted from dir profiles=0
2026-04-09T16:09:11.085723Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_context_selector_m_page_insets__menu_search_PaddingRight new=c_content_m_editorial_FontSize value=1rem
2026-04-09T16:09:11.086594Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_context_selector_m_page_insets__menu_search_xl_PaddingLeft new=c_page__main_container_MarginInlineEnd value=1.5rem
2026-04-09T16:09:11.087404Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_context_selector_m_page_insets__menu_search_xl_PaddingRight new=c_page__main_container_MarginInlineStart value=1.5rem
2026-04-09T16:09:11.089520Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_context_selector_m_page_insets__toggle_PaddingLeft new=c_drawer__body_m_padding_PaddingBlockEnd value=1rem
2026-04-09T16:09:11.091661Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_context_selector_m_page_insets__toggle_PaddingRight new=c_drawer__body_m_padding_PaddingBlockStart value=1rem
2026-04-09T16:09:11.093809Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_context_selector_m_page_insets__toggle_m_plain_PaddingLeft new=c_drawer__body_m_padding_PaddingInlineEnd value=1rem
2026-04-09T16:09:11.095908Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_context_selector_m_page_insets__toggle_m_plain_PaddingRight new=c_drawer__body_m_padding_PaddingInlineStart value=1rem
2026-04-09T16:09:11.098048Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_context_selector_m_page_insets__toggle_m_plain_m_text_PaddingLeft new=c_icon_m_body_lg_Width value=1rem
2026-04-09T16:09:11.100226Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_context_selector_m_page_insets__toggle_m_plain_m_text_PaddingRight new=c_icon_m_body_lg__content_FontSize value=1rem
2026-04-09T16:09:11.100959Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_context_selector_m_page_insets__toggle_m_plain_m_text_xl_PaddingLeft new=c_page__sidebar_PaddingBlockEnd value=1.5rem
2026-04-09T16:09:11.101638Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_context_selector_m_page_insets__toggle_m_plain_m_text_xl_PaddingRight new=c_page__sidebar_title_PaddingInlineStart value=1.5rem
2026-04-09T16:09:11.102280Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_context_selector_m_page_insets__toggle_m_plain_xl_PaddingLeft new=c_pagination_m_sticky_PaddingInlineEnd value=1.5rem
2026-04-09T16:09:11.102936Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_context_selector_m_page_insets__toggle_m_plain_xl_PaddingRight new=c_title_m_h1_FontSize value=1.5rem
2026-04-09T16:09:11.103508Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_context_selector_m_page_insets__toggle_xl_PaddingLeft new=c_tree_view_m_compact__node_container_PaddingBlockStart value=1.5rem
2026-04-09T16:09:11.103946Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_context_selector_m_page_insets__toggle_xl_PaddingRight new=c_wizard__toggle_PaddingBlockStart value=1.5rem
2026-04-09T16:09:11.104252Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_context_selector_m_plain__toggle_icon_Color new=c_label_m_red_m_clickable_hover_Color value=#151515
2026-04-09T16:09:11.105468Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_context_selector_m_plain_hover__toggle_icon_Color new=c_label_m_teal_m_clickable_hover_Color value=#151515
2026-04-09T16:09:11.105498Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_data_list__action_MarginTop new=c_nav__button_RowGap_row_offset value=calc(0.5rem * -1)
2026-04-09T16:09:11.107512Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_data_list__item_action_not_last_child_MarginRight new=c_tabs__item_PaddingInlineEnd value=1rem
2026-04-09T16:09:11.109090Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_data_list__item_before_Top new=c_dual_list_selector__list_TranslateY value=0
2026-04-09T16:09:11.109134Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_data_list__item_m_clickable_hover_ZIndex new=c_table_m_sticky_header_ZIndex value=calc(100 + 1)
2026-04-09T16:09:11.110563Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_data_list__item_m_clickable_hover_item_BorderTopWidth new=c_masthead_m_display_stack__brand_PaddingBlockEnd value=0.5rem
2026-04-09T16:09:11.110597Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_data_list__item_m_selected_ZIndex new=c_menu_toggle_border_ZIndex value=100
2026-04-09T16:09:11.111051Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_divider_BorderWidth_base new=c_divider_Size value=1px
2026-04-09T16:09:11.111341Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_divider_Height new=c_code_block__header_BorderBlockEndWidth value=1px
2026-04-09T16:09:11.111384Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_divider_after_Height new=c_button_m_plain_m_no_padding_MinWidth value=auto
2026-04-09T16:09:11.111400Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_divider_after_Inset new=t_global_spacer_700 value=4rem
2026-04-09T16:09:11.111830Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_divider_after_Width new=c_drawer_m_inline__panel_after_md_Width value=1px
2026-04-09T16:09:11.111851Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_divider_m_horizontal_Display new=c_button_m_block_Display value=flex
2026-04-09T16:09:11.112247Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_divider_m_horizontal_after_Height new=c_form_control_after_BorderWidth value=1px
2026-04-09T16:09:11.112294Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_divider_m_horizontal_after_Width new=c_pagination_m_sticky_InsetBlockStart value=auto
2026-04-09T16:09:11.112389Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_divider_m_vertical_after_FlexBasis new=c_input_group__item_m_search_action_MaxWidth value=100%
2026-04-09T16:09:11.112424Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_divider_m_vertical_after_Height new=c_tabs_m_vertical_link_accent_InsetBlockEnd value=auto
2026-04-09T16:09:11.112842Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_divider_m_vertical_after_Width new=c_form_control_hover_after_BorderWidth value=1px
2026-04-09T16:09:11.113927Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer__content_child_PaddingBottom new=c_drawer__content__body_PaddingBlockEnd value=0
2026-04-09T16:09:11.115056Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer__content_child_PaddingLeft new=c_drawer__content__body_PaddingBlockStart value=0
2026-04-09T16:09:11.116205Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer__content_child_PaddingRight new=c_drawer__content__body_PaddingInlineEnd value=0
2026-04-09T16:09:11.117324Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer__content_child_PaddingTop new=c_drawer__content__body_PaddingInlineStart value=0
2026-04-09T16:09:11.117603Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer__splitter_focus__splitter_handle_after_BorderColor new=c_label_m_teal_Color value=#151515
2026-04-09T16:09:11.119215Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer_child_PaddingBottom new=c_drawer__body_PaddingBlockEnd_base value=1rem
2026-04-09T16:09:11.120798Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer_child_PaddingLeft new=c_drawer__body_PaddingBlockStart_base value=1rem
2026-04-09T16:09:11.121971Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer_child_PaddingRight new=c_drawer__body_PaddingInlineEnd_base value=1rem
2026-04-09T16:09:11.123524Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer_child_PaddingTop new=c_drawer__body_PaddingInlineStart_base value=1rem
2026-04-09T16:09:11.125349Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer_child_m_padding_PaddingBottom new=c_drawer__description_PaddingInlineEnd value=1rem
2026-04-09T16:09:11.127148Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer_child_m_padding_PaddingLeft new=c_drawer__description_PaddingInlineStart value=1rem
2026-04-09T16:09:11.128959Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer_child_m_padding_PaddingRight new=c_drawer__head_PaddingInlineEnd value=1rem
2026-04-09T16:09:11.130734Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer_child_m_padding_PaddingTop new=c_drawer__head_PaddingInlineStart value=1rem
2026-04-09T16:09:11.131177Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer_child_m_padding_md_PaddingBottom new=c_notification_drawer__list_PaddingInlineStart value=1.5rem
2026-04-09T16:09:11.131333Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer_child_m_padding_md_PaddingLeft new=c_hint_PaddingBlockStart value=1.5rem
2026-04-09T16:09:11.131486Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer_child_m_padding_md_PaddingRight new=c_hint_PaddingInlineEnd value=1.5rem
2026-04-09T16:09:11.131635Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer_child_m_padding_md_PaddingTop new=c_hint_PaddingInlineStart value=1.5rem
2026-04-09T16:09:11.131776Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer_child_md_PaddingBottom new=c_login_PaddingBlockEnd value=1.5rem
2026-04-09T16:09:11.131912Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer_child_md_PaddingLeft new=c_login_PaddingBlockStart value=1.5rem
2026-04-09T16:09:11.132048Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer_child_md_PaddingRight new=c_login__main_MarginBlockEnd value=1.5rem
2026-04-09T16:09:11.132180Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer_child_md_PaddingTop new=c_masthead_PaddingInline value=1.5rem
2026-04-09T16:09:11.132573Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer_m_inline__splitter_after_BorderLeftWidth new=c_notification_drawer__group_BorderBlockEndWidth value=1px
2026-04-09T16:09:11.132720Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_drawer_m_inline__splitter_after_BorderRightWidth new=c_table__tbody_responsive_m_expandable_BorderBlockEndWidth value=1px
2026-04-09T16:09:11.133701Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_dropdown__group_group_PaddingTop new=c_text_input_group__text_input_PaddingBlockEnd value=0.5rem
2026-04-09T16:09:11.133733Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_dropdown__group_title_FontSize new=t_global_font_size_xs value=0.75rem
2026-04-09T16:09:11.133761Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_dropdown__group_title_FontWeight new=t_global_font_weight_heading_legacy value=400
2026-04-09T16:09:11.134815Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_dropdown__group_title_PaddingBottom new=c_multiple_file_upload__title_text_separator_MarginBlockEnd value=0.5rem
2026-04-09T16:09:11.136595Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_dropdown__group_title_PaddingLeft new=c_multiple_file_upload__title_icon_FontSize value=1rem
2026-04-09T16:09:11.138291Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_dropdown__group_title_PaddingRight new=c_multiple_file_upload__title_text_separator_FontSize value=1rem
2026-04-09T16:09:11.138772Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_dropdown__group_title_PaddingTop new=c_code_editor__controls_PaddingInlineStart value=0.5rem
2026-04-09T16:09:11.139786Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_dropdown__menu_PaddingBottom new=c_menu_toggle_m_split_button_pill_child_PaddingInlineStart_offset value=0.5rem
2026-04-09T16:09:11.140193Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_dropdown__menu_PaddingTop new=c_drawer__head_PaddingBlockEnd value=0.5rem
2026-04-09T16:09:11.141399Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_dropdown__menu_Top new=c_hint__actions_c_menu_toggle_MarginBlockEnd value=0
2026-04-09T16:09:11.141416Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_dropdown__menu_ZIndex new=t_global_z_index_sm value=200
2026-04-09T16:09:11.141491Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_dropdown__menu_item_BackgroundColor new=c_tabs__item_BackgroundColor value=transparent
2026-04-09T16:09:11.143189Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_dropdown__menu_item_FontSize new=c_icon_m_heading_lg__content_FontSize value=1rem
2026-04-09T16:09:11.143211Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_dropdown__menu_item_FontWeight new=t_global_z_index_400 value=400
2026-04-09T16:09:11.143243Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_dropdown__menu_item_LineHeight new=c_nav_LineHeight value=1.5
2026-04-09T16:09:11.144180Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_dropdown__menu_item_PaddingBottom new=c_tabs__item_PaddingBlockEnd value=0.5rem
2026-04-09T16:09:11.145696Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_dropdown__menu_item_PaddingLeft new=c_tabs__item_PaddingInlineStart value=1rem
2026-04-09T16:09:11.146964Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_dropdown__menu_item_PaddingRight new=c_tabs_m_vertical__item_PaddingInlineStart value=1rem
2026-04-09T16:09:11.147910Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token matched by CSS value old=c_dropdown__menu_item_PaddingTop new=c_tabs__item_PaddingBlockStart value=0.5rem
